CustomerKey,Amount,Frequency,Recency
23970,$36.27 ,1,794
23971,$98.96 ,1,754
23972,$68.97 ,1,797
23973,$33.98 ,1,766
23974,$36.27 ,1,739
23987,"$1,147.77 ",1,951
23988,"$1,179.47 ",1,939
23989,$58.98 ,1,1053
23990,$548.98 ,1,783
24004,"$2,744.52 ",2,876
24005,"$2,756.54 ",2,872
24006,"$2,721.55 ",2,862
24007,"$3,042.82 ",2,863
24020,$13.98 ,1,865
24021,$156.27 ,1,806
24022,$561.48 ,1,776
24023,$588.96 ,1,793
24024,$603.49 ,1,825
24037,$539.99 ,1,734
24038,$570.47 ,1,749
24039,"$1,700.99 ",1,939
24040,"$2,482.23 ",1,907
24054,"$1,174.48 ",1,891
24055,"$1,170.48 ",1,893
24056,$628.97 ,1,760
24057,$574.98 ,1,754
24071,$12.94 ,1,954
24072,$6.28 ,1,945
24073,$68.49 ,1,835
24074,$38.98 ,1,834
24087,$38.98 ,1,765
24088,$6.28 ,1,961
24089,"$1,744.97 ",1,945
24090,"$1,735.98 ",1,939
24572,$3.99 ,1,989
24573,"$2,563.35 ",1,955
24574,$98.96 ,1,876
24575,$4.99 ,1,752
24589,$68.97 ,1,1016
24590,"$3,911.53 ",2,738
24591,$58.98 ,1,878
24592,"$3,896.53 ",2,754
24605,"$3,627.81 ",2,1075
24606,"$2,155.92 ",2,1082
24607,$4.99 ,1,847
24608,"$2,120.93 ",2,1046
24609,"$2,120.93 ",2,1061
24622,$96.07 ,1,952
24623,$32.60 ,1,717
24624,$38.88 ,1,901
24625,$13.98 ,1,818
24639,$39.98 ,1,760
24640,"$2,419.06 ",1,926
24641,"$2,384.07 ",1,940
24642,$38.88 ,1,854
24656,$34.89 ,1,955
24657,$100.09 ,1,764
24658,$38.88 ,1,953
24659,$15.23 ,1,825
24672,$71.58 ,1,703
24673,"$2,428.05 ",1,1009
24674,"$2,384.07 ",1,1029
24675,"$2,419.06 ",1,1032
24689,"$1,155.48 ",1,800
24690,$609.45 ,1,799
24691,$3.99 ,1,948
24692,$38.98 ,1,741
24706,$578.46 ,1,797
24707,"$2,393.06 ",1,801
24708,"$2,419.06 ",1,774
24709,"$1,735.98 ",1,854
24722,$33.98 ,1,835
24723,"$1,793.47 ",1,982
24724,$28.98 ,1,823
24725,$38.88 ,1,970
24726,$71.58 ,1,850
24739,"$2,453.04 ",1,876
24740,$96.07 ,1,972
24741,$32.60 ,1,1066
24742,$36.59 ,1,1008
24756,"$2,398.05 ",1,864
24757,"$4,343.59 ",2,733
24758,$34.89 ,1,816
24759,"$4,369.59 ",2,759
24773,$7.28 ,1,989
24774,$32.60 ,1,904
24775,$36.59 ,1,703
24776,$91.58 ,1,1044
24789,"$2,419.06 ",1,825
24790,"$2,433.04 ",1,840
24791,"$2,419.06 ",1,835
24792,"$2,419.06 ",1,824
25291,$38.88 ,1,741
25292,$158.88 ,1,961
25293,$67.59 ,1,825
25294,"$1,882.57 ",2,857
25307,"$1,759.97 ",1,920
25308,"$1,120.49 ",1,817
25309,$562.96 ,1,766
25310,$60.47 ,1,1066
25311,"$1,735.98 ",1,837
25324,$39.98 ,1,1039
25325,$6.28 ,1,951
25326,$78.97 ,1,908
25327,$4.99 ,1,923
25341,$64.97 ,1,918
25342,$24.99 ,1,971
25343,$24.99 ,1,998
25344,$801.83 ,1,804
25357,$147.28 ,1,814
25358,$27.28 ,1,897
25359,$24.99 ,1,953
25360,$32.27 ,1,809
25361,"$2,443.35 ",1,1428
25374,$71.58 ,1,915
25375,$32.60 ,1,708
25376,$32.60 ,1,754
25377,$32.60 ,1,774
25391,"$1,256.78 ",1,946
25392,"$1,249.84 ",1,934
25393,"$2,443.35 ",1,1406
25394,"$1,249.84 ",1,944
25408,"$2,735.53 ",2,947
25409,"$2,384.07 ",1,926
25410,"$2,384.07 ",1,935
25411,"$1,214.85 ",1,935
25424,$71.58 ,1,793
25425,"$2,438.06 ",1,935
25426,"$2,419.06 ",1,934
25427,"$2,393.06 ",1,936
25428,$36.59 ,1,937
25441,$71.58 ,1,987
25442,"$1,735.98 ",1,821
25443,"$1,750.98 ",1,924
25444,"$1,754.98 ",1,911
25458,"$2,413.06 ",1,740
25459,$553.97 ,1,774
25460,$553.97 ,1,776
25461,"$1,775.97 ",1,801
25474,$38.98 ,1,889
25475,$39.98 ,1,751
25476,$4.99 ,1,1001
25477,$3.99 ,1,923
25478,"$1,735.98 ",1,823
25491,$7.28 ,1,896
25492,"$1,764.96 ",1,891
25493,"$1,243.44 ",1,749
25494,$39.98 ,1,898
25508,$539.99 ,1,788
25509,$21.49 ,1,794
25510,"$1,212.95 ",1,775
25511,"$1,134.47 ",1,769
25759,$742.35 ,1,1042
25760,$567.76 ,1,1002
25761,$562.96 ,1,1003
25762,"$2,517.02 ",1,848
25775,"$2,451.30 ",1,828
25776,"$2,514.61 ",1,805
25777,"$2,309.97 ",1,756
25778,"$2,443.35 ",1,794
25792,$75.48 ,1,752
25793,"$2,479.94 ",1,1095
25794,$23.78 ,1,788
25795,"$2,482.23 ",1,1087
25809,$21.49 ,1,856
25810,$114.46 ,1,932
25811,$86.45 ,1,1066
25812,$113.97 ,1,761
25825,$4.99 ,1,887
25826,"$1,854.58 ",2,836
25827,"$1,873.58 ",2,829
25828,"$1,873.58 ",2,824
25829,"$1,894.07 ",2,853
25842,$27.28 ,1,974
25843,$27.28 ,1,921
25844,$24.99 ,1,1056
25845,$13.98 ,1,737
25859,$64.97 ,1,930
25860,$27.28 ,1,826
25861,"$3,399.99 ",1,1820
25862,$64.97 ,1,858
25876,"$4,629.07 ",2,865
25877,$79.97 ,1,706
25878,"$4,649.83 ",2,866
25879,"$4,658.82 ",2,866
25892,"$2,443.35 ",1,1418
25893,$24.99 ,1,979
25894,$49.48 ,1,888
25895,"$4,649.83 ",2,874
25909,"$4,658.81 ",2,843
25910,"$4,623.83 ",2,845
25911,"$2,181.56 ",1,1372
25912,$63.47 ,1,917
25926,"$1,308.06 ",2,774
25927,"$1,272.52 ",2,776
25928,"$1,316.05 ",2,787
25929,$27.28 ,1,995
25942,"$4,598.83 ",2,833
25943,"$5,808.03 ",2,902
25944,"$1,274.08 ",2,786
25945,"$1,248.08 ",2,789
25946,"$1,873.58 ",2,878
25959,$27.28 ,1,997
25960,"$1,957.47 ",2,826
25961,"$1,938.47 ",2,842
25962,"$5,819.05 ",2,907
25976,"$5,759.06 ",2,890
25977,"$4,624.83 ",2,818
25978,"$5,813.05 ",2,893
25979,"$5,784.06 ",2,902
25993,"$4,648.31 ",2,819
25994,"$4,626.11 ",2,816
26477,$49.48 ,1,814
26478,$49.48 ,1,897
26479,$32.27 ,1,815
26480,$23.78 ,1,1051
26494,$27.28 ,1,817
26495,$58.98 ,1,837
26496,"$1,000.44 ",1,1314
26497,$64.97 ,1,822
26511,"$4,464.48 ",2,855
26512,"$1,000.44 ",1,1303
26513,"$2,848.76 ",2,921
26514,$29.98 ,1,927
26527,$29.26 ,1,886
26528,$128.47 ,1,732
26529,"$1,549.42 ",2,873
26530,"$4,468.16 ",2,863
26531,$27.28 ,1,952
26544,$21.49 ,1,967
26545,"$2,822.76 ",2,940
26546,"$2,847.75 ",2,922
26547,"$1,407.96 ",2,758
26561,"$1,336.96 ",2,746
25998,"$4,649.83 ",2,789
26000,$32.27 ,1,943
26005,"$4,623.83 ",2,763
26007,$24.99 ,1,937
26014,"$4,713.33 ",2,779
26016,"$4,683.30 ",2,780
26023,"$1,917.46 ",2,826
26025,"$1,917.46 ",2,800
26030,$21.49 ,1,929
26032,$7.28 ,1,1059
26039,$27.28 ,1,786
26041,"$5,860.98 ",2,896
26048,$191.27 ,1,889
26050,"$4,624.83 ",2,774
26055,"$5,784.06 ",2,906
26057,"$5,927.51 ",2,891
26064,$49.48 ,1,916
26066,"$5,832.02 ",2,896
26073,$59.98 ,1,764
26075,"$5,768.05 ",2,905
26080,$24.99 ,1,935
26082,"$5,768.05 ",2,867
26089,"$5,798.04 ",2,862
26091,"$5,828.03 ",2,883
26098,"$5,793.05 ",2,873
26100,$7.28 ,1,715
26105,$40.22 ,1,932
26107,"$5,800.33 ",2,863
26109,$64.97 ,1,800
26114,"$5,853.03 ",2,877
26116,"$5,794.05 ",2,857
26123,$64.97 ,1,1054
26125,$29.98 ,1,941
26130,$21.49 ,1,1013
26132,$39.98 ,1,1064
26134,"$1,926.45 ",2,806
26139,$34.47 ,1,1034
26141,$78.98 ,1,1057
26148,"$1,917.46 ",2,780
26150,"$1,992.46 ",2,763
26157,$69.99 ,1,825
26159,$69.99 ,1,838
26164,$69.99 ,1,909
26166,$128.97 ,1,737
26173,$4.99 ,1,975
26175,$88.97 ,1,1019
26182,$6.28 ,1,791
26184,$36.27 ,1,998
26189,"$1,926.45 ",2,821
26191,"$1,938.47 ",2,808
26198,$27.28 ,1,850
26200,"$2,756.54 ",2,910
26207,"$2,443.35 ",1,738
26209,"$2,384.07 ",1,843
26214,$553.97 ,1,947
26216,$92.97 ,1,899
26223,"$2,407.04 ",1,827
26225,$742.35 ,1,1034
26232,$4.99 ,1,982
26709,$68.97 ,1,812
26716,$68.97 ,1,763
26718,"$4,478.46 ",2,843
26725,"$2,049.10 ",1,1261
26727,"$4,482.14 ",2,853
26732,$88.97 ,1,832
26734,"$2,049.10 ",1,1267
26741,$69.99 ,1,871
26743,"$1,371.95 ",2,1044
26750,"$1,938.47 ",2,807
26752,"$1,917.46 ",2,816
26757,"$1,344.47 ",2,1014
26759,$123.98 ,1,898
26766,$78.98 ,1,778
26768,"$1,371.95 ",2,1015
26775,$88.98 ,1,738
26777,$68.97 ,1,919
26782,$699.10 ,1,1644
26784,$88.97 ,1,1018
26791,$25.48 ,1,863
26793,$88.97 ,1,773
26800,$68.97 ,1,889
26802,$4.99 ,1,913
26807,$68.97 ,1,1059
26809,$118.96 ,1,966
26816,"$1,735.98 ",1,776
26818,"$2,407.04 ",1,815
26825,"$1,228.83 ",1,1068
26827,"$1,750.98 ",1,793
26832,$80.47 ,1,702
26834,$6.28 ,1,883
26836,$38.98 ,1,718
26841,$77.96 ,1,1019
26843,$184.48 ,1,808
26850,$53.98 ,1,937
26852,$114.46 ,1,1062
26857,$21.49 ,1,933
26859,$33.98 ,1,896
26861,$36.27 ,1,1060
26866,$615.46 ,1,921
26868,$539.99 ,1,933
26875,$60.47 ,1,776
26877,$38.98 ,1,755
26884,"$1,273.83 ",1,1039
26886,$553.97 ,1,923
26891,$39.98 ,1,863
26893,$59.98 ,1,890
26900,$47.97 ,1,828
26902,$777.34 ,1,967
26909,$77.96 ,1,1035
26911,$3.99 ,1,1042
26916,"$1,322.98 ",2,733
26918,"$1,399.94 ",2,752
26925,$36.27 ,1,775
26927,$36.27 ,1,983
26934,$553.97 ,1,933
26936,"$1,249.84 ",1,952
26941,$777.34 ,1,925
26943,$68.97 ,1,807
27427,"$4,490.48 ",2,803
27429,$782.99 ,1,1164
27434,$36.27 ,1,707
27436,$94.48 ,1,775
27443,$23.78 ,1,978
27445,$33.98 ,1,796
27452,"$4,544.47 ",2,799
27454,$7.28 ,1,930
27459,"$4,552.13 ",2,803
27461,$110.46 ,1,904
27468,"$2,071.42 ",1,1110
27470,"$1,371.95 ",2,746
27477,$23.78 ,1,914
27479,$23.78 ,1,1008
27484,"$1,322.98 ",2,750
27486,"$1,371.95 ",2,754
27493,"$1,353.46 ",2,750
27495,$35.00 ,1,834
27502,$69.99 ,1,1065
27504,"$2,071.42 ",1,1119
27509,$60.47 ,1,1016
27511,$548.98 ,1,889
27518,$123.98 ,1,969
27520,$78.98 ,1,957
27527,"$4,514.97 ",2,802
27529,$58.47 ,1,861
27534,"$2,071.42 ",1,1119
27536,$782.99 ,1,1131
27543,"$4,468.16 ",2,778
27545,$782.99 ,1,1131
27552,"$2,071.42 ",1,1119
27554,"$2,071.42 ",1,1110
27559,"$2,049.10 ",1,1102
27561,$84.96 ,1,1038
27563,$84.96 ,1,916
27568,"$4,490.48 ",2,785
27570,"$4,518.47 ",2,783
27577,"$3,578.27 ",1,1820
27579,$68.97 ,1,804
27584,$599.47 ,1,862
27586,"$1,120.49 ",1,775
27588,$15.23 ,1,768
27593,$13.98 ,1,837
27595,$64.47 ,1,743
27602,$782.99 ,1,1109
27604,"$3,578.27 ",1,1819
27609,$36.27 ,1,912
27611,"$3,578.27 ",1,1800
27613,$782.99 ,1,1122
27618,$68.97 ,1,880
27620,$88.97 ,1,830
27627,$36.27 ,1,872
26562,"$1,925.41 ",2,807
26563,"$1,957.47 ",2,802
26564,$49.97 ,1,702
26578,$58.47 ,1,794
26579,"$2,840.42 ",2,943
26580,$68.97 ,1,727
26581,"$2,822.76 ",2,921
26594,$29.98 ,1,937
26595,$24.99 ,1,725
26596,$36.27 ,1,935
26597,$68.97 ,1,721
26611,"$4,490.48 ",2,837
26612,$58.47 ,1,802
26613,$138.96 ,1,711
26614,"$2,791.45 ",2,932
26628,$36.27 ,1,963
26629,$699.10 ,1,1779
26630,$699.10 ,1,1715
26631,"$2,813.77 ",2,832
26644,"$2,805.43 ",2,744
26645,"$2,800.44 ",2,753
26646,"$2,972.77 ",2,749
26647,"$2,889.94 ",2,756
26648,$27.28 ,1,786
26661,"$1,912.47 ",2,803
26662,"$1,938.47 ",2,795
26663,"$1,976.94 ",2,796
26664,$123.98 ,1,1009
26678,$4.99 ,1,881
26679,$29.98 ,1,899
26680,$32.27 ,1,975
26681,"$2,813.77 ",2,755
26694,"$4,456.14 ",2,851
26695,"$4,524.46 ",2,832
26696,$68.97 ,1,977
26697,$28.99 ,1,973
26698,"$4,442.16 ",2,843
27196,$68.49 ,1,1016
27197,$36.27 ,1,949
27198,$147.95 ,1,897
27199,"$4,468.16 ",2,801
27213,$7.28 ,1,810
27214,$187.98 ,1,974
27215,$64.47 ,1,801
27216,$37.97 ,1,707
27229,$93.46 ,1,1042
27230,$13.98 ,1,896
27231,"$2,049.10 ",1,1183
27232,"$2,049.10 ",1,1177
27246,$28.99 ,1,961
27247,$68.97 ,1,957
27248,$36.27 ,1,872
27249,$28.99 ,1,1041
27263,"$2,049.10 ",1,1156
27264,"$2,071.42 ",1,1140
27265,$782.99 ,1,1306
27266,"$2,071.42 ",1,1154
27279,"$4,490.48 ",2,821
27280,"$4,447.15 ",2,822
27281,"$4,540.47 ",2,806
27282,$69.99 ,1,814
27283,$119.98 ,1,1055
27296,"$4,518.47 ",2,818
27297,$782.99 ,1,1194
27298,$782.99 ,1,1195
27299,"$1,322.98 ",2,976
27313,$33.98 ,1,970
27314,$68.97 ,1,897
27315,$68.97 ,1,724
27316,"$2,443.35 ",1,1033
27330,$42.97 ,1,734
27331,$3.99 ,1,1062
27332,$7.28 ,1,841
27333,$28.99 ,1,796
27346,"$1,390.95 ",2,971
27347,$78.98 ,1,930
27348,"$1,382.46 ",2,926
27349,$123.98 ,1,720
27363,$132.97 ,1,905
27364,$78.98 ,1,1035
27365,"$1,371.95 ",2,925
27366,"$1,322.98 ",2,935
27380,$69.99 ,1,950
27381,$68.97 ,1,773
27382,$36.27 ,1,992
27383,$68.97 ,1,707
27396,$88.98 ,1,868
27397,$33.43 ,1,768
27398,$27.77 ,1,823
27399,$84.46 ,1,981
27400,$69.99 ,1,1061
27413,$103.48 ,1,945
27414,$4.99 ,1,896
27415,$69.99 ,1,1063
27416,"$2,049.10 ",1,1133
27899,$777.34 ,1,752
27900,$777.34 ,1,957
27901,"$2,433.04 ",1,986
27914,$39.98 ,1,993
27915,$39.98 ,1,807
27916,$39.98 ,1,739
27917,"$3,578.27 ",1,1777
27918,"$5,998.61 ",2,765
27931,$7.28 ,1,769
27932,$123.48 ,1,874
27933,$12.94 ,1,771
27934,$4.99 ,1,748
27948,"$2,457.33 ",1,945
27949,$553.97 ,1,1091
27950,$4.99 ,1,785
27951,"$2,334.97 ",1,747
27965,$565.47 ,1,1027
27966,$39.98 ,1,1012
27967,$553.97 ,1,987
27968,$39.98 ,1,1062
27981,$39.98 ,1,1064
27982,$603.49 ,1,789
27983,$539.99 ,1,791
27984,$561.48 ,1,763
27985,$539.99 ,1,774
27998,$144.47 ,1,842
27999,$102.96 ,1,781
28000,$94.48 ,1,845
28001,$39.98 ,1,809
28015,$29.48 ,1,948
28016,$2.29 ,1,812
28017,"$3,578.27 ",1,1784
28018,"$3,578.27 ",1,1796
28031,"$6,047.32 ",2,772
28032,$75.47 ,1,1043
28033,$25.48 ,1,792
28034,$69.99 ,1,757
28035,$69.99 ,1,976
28048,$84.47 ,1,791
28049,$27.77 ,1,1051
28050,$21.49 ,1,812
28051,"$3,578.27 ",1,1586
28065,"$5,997.33 ",2,776
28066,"$5,997.33 ",2,767
28067,"$5,997.33 ",2,773
28068,"$6,021.82 ",2,765
28082,$60.47 ,1,1034
28083,"$5,962.34 ",2,736
28084,$60.47 ,1,846
28085,$4.99 ,1,942
28098,"$1,249.84 ",1,780
28099,"$6,021.82 ",2,735
28100,$49.97 ,1,871
28101,$78.98 ,1,1054
28102,"$1,299.83 ",1,734
28115,$562.96 ,1,1027
28116,$617.47 ,1,982
28117,$565.47 ,1,997
28118,$588.96 ,1,739
28132,$548.98 ,1,756
28133,$574.98 ,1,761
28134,$574.98 ,1,753
28135,$548.98 ,1,759
28616,$120.00 ,1,758
28617,$178.98 ,1,744
28618,"$3,578.27 ",1,1682
28619,"$3,578.27 ",1,1692
28620,"$3,578.27 ",1,1603
28633,$187.98 ,1,978
28634,$126.95 ,1,707
28635,"$3,578.27 ",1,1689
28636,$78.97 ,1,735
28650,"$3,578.27 ",1,1698
28651,"$3,578.27 ",1,1694
28652,"$3,578.27 ",1,1574
27629,$36.27 ,1,731
27636,"$6,011.31 ",2,765
27638,$36.27 ,1,942
27643,$54.98 ,1,810
27645,"$6,051.31 ",2,772
27652,$75.47 ,1,878
27654,$21.49 ,1,1008
28138,$7.28 ,1,705
28145,"$3,578.27 ",1,1765
28147,"$3,578.27 ",1,1737
28154,"$5,971.33 ",2,754
28156,"$5,997.33 ",2,754
28161,"$3,578.27 ",1,1603
28163,"$3,578.27 ",1,1744
28170,"$3,578.27 ",1,1749
28172,"$3,578.27 ",1,1764
28179,"$3,578.27 ",1,1760
28181,"$3,578.27 ",1,1763
28186,"$3,578.27 ",1,1762
28188,$29.48 ,1,757
28195,$574.98 ,1,756
28197,"$3,578.27 ",1,1603
28204,"$2,419.06 ",1,1095
28206,"$2,398.05 ",1,1071
28211,$539.99 ,1,994
28213,$39.98 ,1,872
28220,$13.98 ,1,775
28222,"$3,578.27 ",1,1736
28229,$27.77 ,1,862
28231,$23.78 ,1,873
28236,$60.47 ,1,888
28238,$21.49 ,1,732
28245,$7.28 ,1,728
28247,"$5,962.34 ",2,746
28254,$166.28 ,1,923
28256,$29.48 ,1,948
28261,$27.92 ,1,794
28263,$39.98 ,1,772
28270,"$3,578.27 ",1,1716
28272,$111.95 ,1,779
28279,$7.28 ,1,965
28281,$7.28 ,1,978
28286,$4.99 ,1,980
28288,"$6,039.30 ",2,734
28290,$64.47 ,1,963
28295,"$3,578.27 ",1,1710
28297,"$5,971.33 ",2,755
28304,$91.97 ,1,1029
28306,$4.99 ,1,884
28311,"$2,393.06 ",1,1067
28313,$647.94 ,1,955
28315,$556.93 ,1,935
28320,$539.99 ,1,931
28322,$29.48 ,1,1001
28329,$6.28 ,1,842
28331,$53.99 ,1,1029
28336,$138.97 ,1,863
28338,$47.97 ,1,939
28340,"$3,578.27 ",1,1719
28345,$4.99 ,1,934
28347,$73.96 ,1,963
28354,"$3,578.27 ",1,1588
28356,$59.98 ,1,835
28363,"$3,578.27 ",1,1608
28365,"$2,433.04 ",1,979
28370,$638.95 ,1,815
28372,$607.96 ,1,795
28856,"$3,578.27 ",1,1663
28858,$12.94 ,1,937
28863,$63.97 ,1,725
28865,$31.27 ,1,930
28872,$59.98 ,1,1025
28874,$4.99 ,1,953
28881,$39.98 ,1,931
28883,$38.98 ,1,809
28888,$39.98 ,1,743
28890,$109.97 ,1,908
28897,$39.98 ,1,724
28899,$60.47 ,1,736
28906,$4.99 ,1,808
28908,$33.43 ,1,1063
28913,$23.78 ,1,800
28915,$39.98 ,1,930
28922,$29.48 ,1,862
28924,$4.99 ,1,739
28931,$166.28 ,1,927
28933,$29.48 ,1,800
28938,$9.99 ,1,788
28940,"$2,393.06 ",1,1011
28947,$14.98 ,1,936
28949,"$2,473.05 ",1,1021
28956,$14.98 ,1,897
28958,$14.98 ,1,758
28963,"$2,398.05 ",1,984
28965,$63.97 ,1,786
28972,$63.97 ,1,858
28974,$24.99 ,1,817
28981,$27.28 ,1,1018
28983,$63.97 ,1,872
28988,"$3,578.27 ",1,1674
28990,"$3,578.27 ",1,1656
28997,"$3,578.27 ",1,1672
28999,$4.99 ,1,889
29006,$151.27 ,1,880
29008,"$3,578.27 ",1,1652
29013,"$2,181.56 ",1,1409
29015,$24.99 ,1,951
29017,"$3,578.27 ",1,1660
29022,$63.97 ,1,822
29024,$31.27 ,1,708
29031,$64.47 ,1,781
29033,$31.27 ,1,930
29038,$6.28 ,1,742
29040,$39.98 ,1,1058
29042,"$2,420.34 ",1,1084
29047,$51.46 ,1,886
29049,$113.46 ,1,1000
29056,"$3,578.27 ",1,1665
29058,"$3,578.27 ",1,1669
29063,$801.83 ,1,937
29065,$777.34 ,1,931
29067,$539.99 ,1,876
29072,$128.97 ,1,737
29074,$67.49 ,1,936
29081,$742.35 ,1,890
29083,$3.99 ,1,826
11006,"$8,119.03 ",3,961
11008,"$8,106.31 ",3,1034
11015,"$2,500.97 ",1,1077
11017,"$6,434.31 ",3,808
11022,"$2,322.28 ",1,1075
11024,$56.51 ,2,888
11026,"$6,575.79 ",3,807
11031,"$6,478.60 ",3,778
11033,"$6,495.29 ",3,786
11040,"$2,350.96 ",1,1002
11042,"$3,112.33 ",2,805
11047,"$6,582.33 ",3,772
11049,$81.26 ,2,793
11051,$123.95 ,2,729
11056,"$8,207.50 ",3,944
11058,"$8,248.02 ",3,940
11065,$202.57 ,2,720
11067,$105.75 ,2,718
11074,$94.19 ,3,948
11076,"$8,159.04 ",3,923
11081,$104.26 ,2,992
11083,"$3,137.32 ",2,783
11090,"$6,704.08 ",3,770
11092,"$8,110.02 ",3,923
11099,"$8,215.99 ",3,913
11101,"$8,262.52 ",3,915
11106,"$8,079.05 ",3,929
11108,"$8,124.04 ",3,921
11115,$113.71 ,3,728
11117,"$8,184.99 ",3,919
11124,"$8,129.02 ",3,926
11126,"$4,972.37 ",3,788
11131,$165.91 ,5,707
11133,$71.96 ,1,731
11140,$39.99 ,1,1017
11142,$980.77 ,17,717
11149,$41.26 ,3,762
11151,"$8,087.31 ",3,802
11156,"$2,389.97 ",1,1087
11158,"$2,395.96 ",1,1076
11165,$102.49 ,2,939
11167,"$3,126.33 ",2,763
11174,$48.56 ,2,889
11176,"$1,320.01 ",28,703
28653,"$3,578.27 ",1,1704
28667,"$4,370.61 ",2,1085
28668,$78.98 ,1,1013
28669,"$2,181.56 ",1,1438
28670,"$3,578.27 ",1,1685
28683,"$2,049.10 ",1,1388
28684,$777.34 ,1,850
28685,"$2,049.10 ",1,1399
28686,$800.31 ,1,834
28700,"$1,170.48 ",1,793
28701,"$1,155.48 ",1,792
28702,"$1,193.45 ",1,773
28703,"$2,419.06 ",1,843
28717,$29.48 ,1,975
28718,$67.97 ,1,857
28719,"$2,384.07 ",1,1060
28720,"$2,419.06 ",1,1062
28733,"$2,407.04 ",1,840
28734,"$2,419.06 ",1,823
28735,"$2,420.34 ",1,967
28736,"$2,071.42 ",1,1281
28737,$69.99 ,1,1051
28750,"$3,213.57 ",2,738
28751,"$3,240.88 ",2,740
28752,"$1,155.48 ",1,748
28753,$23.78 ,1,1038
28767,$69.99 ,1,949
28768,$4.99 ,1,790
28769,"$4,329.61 ",2,1052
28770,"$4,355.61 ",2,1046
28784,$43.98 ,1,740
28785,$34.99 ,1,923
28786,$127.95 ,1,948
28787,$13.98 ,1,826
28800,$24.99 ,1,784
28801,$27.28 ,1,919
28802,"$2,443.35 ",1,1429
28803,$27.28 ,1,978
28817,$69.99 ,1,1043
28818,"$2,181.56 ",1,1418
28819,"$2,181.56 ",1,1427
28820,"$3,578.27 ",1,1654
28834,"$2,443.35 ",1,1413
28835,"$3,578.27 ",1,1656
28836,"$2,443.35 ",1,1415
28837,"$2,181.56 ",1,1421
28850,"$2,443.35 ",1,1427
29335,"$3,578.27 ",1,1599
29336,"$2,181.56 ",1,1348
29337,$49.99 ,1,960
29338,$39.98 ,1,890
29352,"$3,578.27 ",1,1606
29353,$63.47 ,1,851
29354,"$3,578.27 ",1,1591
29355,$567.76 ,1,1095
29368,"$2,422.54 ",1,785
29369,"$2,422.54 ",1,748
29370,$97.96 ,1,821
29371,$777.34 ,1,791
29372,$39.99 ,1,922
29385,"$3,399.99 ",1,1807
29386,$27.77 ,1,1022
29387,$21.49 ,1,932
29388,"$2,639.18 ",2,1061
29402,$53.99 ,1,821
29403,"$3,991.94 ",2,1002
29404,"$2,049.10 ",1,1243
29405,$53.99 ,1,870
29419,$53.99 ,1,815
29420,$53.99 ,1,836
29421,$78.48 ,1,759
29422,$62.98 ,1,808
29435,$68.97 ,1,983
29436,$28.99 ,1,975
29437,$25.48 ,1,825
29438,$33.98 ,1,964
29439,$23.78 ,1,909
29452,$742.35 ,1,873
29453,$742.35 ,1,849
29454,$742.35 ,1,838
29455,$751.34 ,1,825
29469,"$2,393.06 ",1,928
29470,$60.47 ,1,756
29471,$23.78 ,1,709
29472,$88.98 ,1,851
11720,$117.95 ,2,890
11721,$105.26 ,2,805
11722,$153.46 ,2,782
11723,$192.53 ,5,727
11737,$77.27 ,2,897
11738,$331.68 ,5,734
11739,"$4,758.03 ",2,989
11740,$384.09 ,5,712
11754,"$8,163.53 ",3,884
11755,$46.25 ,3,866
11756,"$8,078.02 ",3,797
11757,$58.05 ,3,764
11770,$77.27 ,2,801
11771,$94.48 ,2,890
11772,"$5,913.24 ",2,960
11773,"$5,983.74 ",2,975
11787,$109.97 ,2,786
11788,$255.27 ,2,863
11789,$72.28 ,2,977
11790,$146.95 ,2,953
11804,$133.96 ,2,871
11805,$128.97 ,2,786
11806,$96.27 ,2,819
11807,$153.46 ,2,840
11820,$232.71 ,5,755
11821,$151.43 ,2,849
11822,$87.28 ,2,857
11823,$262.42 ,5,707
11824,$240.01 ,5,721
11837,"$5,923.23 ",2,1044
11838,$135.21 ,2,855
11839,"$5,955.23 ",2,932
11840,$87.28 ,2,971
11854,"$5,985.20 ",2,929
11855,$89.98 ,2,841
11856,$133.96 ,2,730
11857,$124.97 ,2,756
11871,$69.99 ,2,946
11872,"$5,948.24 ",2,919
11873,"$5,923.23 ",2,938
11874,$72.21 ,2,712
11887,$82.93 ,2,917
11888,"$2,376.96 ",1,1018
11889,$50.23 ,2,1032
11890,$130.44 ,2,909
11904,"$8,214.50 ",3,913
11905,"$8,155.98 ",3,908
11906,"$8,151.00 ",3,902
11907,"$8,135.33 ",3,894
11921,$63.24 ,3,768
11922,$275.50 ,5,799
11923,$42.95 ,2,721
11924,"$5,897.23 ",2,925
11937,"$5,888.24 ",2,912
11938,$42.95 ,2,721
11939,"$5,976.74 ",2,925
11940,$69.99 ,2,736
11941,$108.96 ,2,789
19093,"$6,035.60 ",2,1005
19107,$69.99 ,1,965
19108,"$1,700.99 ",1,753
19109,"$1,728.27 ",1,746
19110,$604.96 ,1,1034
19124,"$1,754.98 ",1,737
19125,"$1,735.98 ",1,760
19126,$69.99 ,1,826
19127,$579.97 ,1,988
19140,$564.98 ,1,965
19141,$579.97 ,1,973
19142,$618.98 ,1,958
19143,$605.21 ,1,954
19144,$614.96 ,1,954
19157,"$1,700.99 ",1,735
19158,"$1,735.98 ",1,749
19159,"$1,120.49 ",1,1082
